,ID,Time Spent,Total Questions,Total Helps,Average Time Spent,Percentile Total Time Rank,Percentile Average Time Rank
70,2333022088,0:04:46.180000,6,0,0:00:47.696667,0.5170454545454546,0.4383116883116883
71,2333022100,0:04:59.890000,6,0,0:00:49.981667,0.9906655844155844,0.591314935064935
72,2333023378,0:04:59.857000,5,0,0:00:59.971400,0.9829545454545454,0.8871753246753247
73,2333023548,0:04:53.557000,5,0,0:00:58.711400,0.6753246753246753,0.7767857142857143
74,2333023769,0:04:58.087000,7,0,0:00:42.583857,0.8376623376623377,0.24512987012987014
75,2333023955,0:04:57.534000,6,0,0:00:49.589000,0.8133116883116883,0.5373376623376623
76,2333024218,0:04:52.374000,5,0,0:00:58.474800,0.6469155844155844,0.7621753246753247
77,2333024498,0:04:18.224000,5,0,0:00:51.644800,0.22727272727272727,0.612012987012987
78,2333024901,0:04:58.917000,4,0,0:01:14.729250,0.8920454545454546,0.976461038961039
79,2333024994,0:04:37.860000,6,0,0:00:46.310000,0.3965097402597403,0.37256493506493504
80,2333025761,0:04:42.643000,5,0,0:00:56.528600,0.4642857142857143,0.6988636363636364
81,2333026181,0:04:58.146000,7,0,0:00:42.592286,0.8409090909090909,0.24756493506493507
82,2333026440,0:04:59.220000,4,0,0:01:14.805000,0.926948051948052,0.9821428571428571
83,2333026512,0:04:37.683000,8,0,0:00:34.710375,0.387987012987013,0.044642857142857144
84,2333026695,0:04:44.153000,5,0,0:00:56.830600,0.4837662337662338,0.7037337662337663
85,2333027047,0:03:54.537000,5,0,0:00:46.907400,0.13717532467532467,0.3969155844155844
86,2333027632,0:04:51.146000,8,0,0:00:36.393250,0.6107954545454546,0.06737012987012987
87,2333028558,0:04:37.817000,4,0,0:01:09.454250,0.39042207792207795,0.926948051948052
88,2333028655,0:04:38.060000,7,0,0:00:39.722857,0.40016233766233766,0.15178571428571427
89,2333028752,0:03:55.153000,6,0,0:00:39.192167,0.14204545454545456,0.14042207792207792
90,2333028841,0:03:03.133000,5,0,0:00:36.626600,0.033279220779220776,0.07305194805194805
91,2333028931,0:04:56.677000,4,0,0:01:14.169250,0.7824675324675324,0.9626623376623377
92,2333029261,0:04:54.610000,4,0,0:01:13.652500,0.708198051948052,0.9569805194805194
93,2333029341,0:04:54.536000,5,0,0:00:58.907200,0.7045454545454546,0.7897727272727273
94,2333029350,0:04:59.034000,5,0,0:00:59.806800,0.9058441558441559,0.8603896103896104
95,2333029759,0:04:55.080000,5,0,0:00:59.016000,0.7305194805194806,0.8035714285714286
96,2333029953,0:04:50.823000,4,0,0:01:12.705750,0.6038961038961039,0.9472402597402597
97,2333031389,0:04:16.020000,4,0,0:01:04.005000,0.21834415584415584,0.9034090909090909
98,2333031630,0:04:58.813000,8,0,0:00:37.351625,0.8839285714285714,0.1038961038961039
99,2333031729,0:04:55.797000,5,0,0:00:59.159400,0.752435064935065,0.8092532467532467
100,2333032644,0:04:47.800000,4,0,0:01:11.950000,0.5487012987012987,0.9423701298701299
101,2333032911,0:04:36.837000,5,0,0:00:55.367400,0.37905844155844154,0.6655844155844156
102,2333032997,0:03:44.630000,4,0,0:00:56.157500,0.10186688311688312,0.6891233766233766
103,2333033276,0:04:52.733000,5,0,0:00:58.546600,0.6550324675324676,0.7662337662337663
104,2333033420,0:04:58.716000,5,0,0:00:59.743200,0.8762175324675324,0.8498376623376623
105,2333033519,0:02:14.496000,5,0,0:00:26.899200,0.006493506493506494,0.013798701298701298
106,2333033675,0:04:58.883000,5,0,0:00:59.776600,0.887987012987013,0.8530844155844156
107,2333033861,0:04:24.803000,5,0,0:00:52.960600,0.2719155844155844,0.6282467532467533
108,2333034027,0:04:12.313000,5,0,0:00:50.462600,0.20454545454545456,0.5998376623376623
109,2333034116,0:04:29.283000,7,0,0:00:38.469000,0.30844155844155846,0.12824675324675325
110,2333034361,0:04:55.943000,5,0,0:00:59.188600,0.7573051948051948,0.8116883116883117
111,2333034523,0:04:57.903000,7,0,0:00:42.557571,0.8295454545454546,0.2435064935064935
112,2333034817,0:04:57.383000,5,0,0:00:59.476600,0.8068181818181818,0.8311688311688312
113,2333034965,0:04:30.566000,4,0,0:01:07.641500,0.3189935064935065,0.9188311688311688
114,2333035058,0:03:30.313000,5,0,0:00:42.062600,0.07061688311688312,0.22402597402597402
115,2333035309,0:04:46.687000,5,0,0:00:57.337400,0.5267857142857143,0.7207792207792207
116,2333035635,0:03:48.624000,4,0,0:00:57.156000,0.11607142857142858,0.7159090909090909
117,2333036071,0:04:58.986000,7,0,0:00:42.712286,0.8977272727272727,0.25487012987012986
118,2333036224,0:04:56.674000,6,0,0:00:49.445667,0.7816558441558441,0.5243506493506493
119,2333036321,0:03:21.127000,5,0,0:00:40.225400,0.05438311688311688,0.16314935064935066
120,2333036488,0:04:08.146000,5,0,0:00:49.629200,0.1875,0.5430194805194806
121,2333037174,0:04:55.596000,5,0,0:00:59.119200,0.7414772727272727,0.8076298701298701
122,2333037328,0:04:50.273000,6,0,0:00:48.378833,0.5941558441558441,0.463474025974026
123,2333037352,0:04:37.833000,6,0,0:00:46.305500,0.3924512987012987,0.37012987012987014
124,2333037514,0:01:26.690000,3,0,0:00:28.896667,0.0016233766233766235,0.016233766233766232
125,2333037611,0:04:48.300000,4,0,0:01:12.075000,0.5535714285714286,0.9431818181818182
126,2333037859,0:04:21.933000,6,0,0:00:43.655500,0.25487012987012986,0.2922077922077922
127,2333037867,0:04:49.764000,5,0,0:00:57.952800,0.5791396103896104,0.7386363636363636
128,2333038022,0:03:51.923000,5,0,0:00:46.384600,0.12581168831168832,0.37743506493506496
129,2333038707,0:04:53.310000,5,0,0:00:58.662000,0.6680194805194806,0.7727272727272727
130,2333039118,0:04:53.274000,5,0,0:00:58.654800,0.6672077922077922,0.7711038961038961
131,2333039304,0:04:58.784000,4,0,0:01:14.696000,0.8823051948051948,0.9756493506493507
132,2333039398,0:04:46.276000,7,0,0:00:40.896571,0.5186688311688312,0.17857142857142858
133,2333039967,0:04:51.856000,6,0,0:00:48.642667,0.6323051948051948,0.4788961038961039
134,2333042283,0:03:19.106000,4,0,0:00:49.776500,0.052759740259740256,0.5543831168831169
135,2333042542,0:04:55.790000,5,0,0:00:59.158000,0.7512175324675324,0.8084415584415584
136,2333042631,0:04:56.863000,5,0,0:00:59.372600,0.7881493506493507,0.823051948051948
137,2333042704,0:04:48.590000,8,0,0:00:36.073750,0.5584415584415584,0.060876623376623376
138,2333043051,0:04:58.786000,5,0,0:00:59.757200,0.8831168831168831,0.851461038961039
139,2333043298,0:04:28.084000,6,0,0:00:44.680667,0.3003246753246753,0.3157467532467532
140,2333043441,0:04:45.783000,6,0,0:00:47.630500,0.512987012987013,0.43587662337662336
141,2333043638,0:04:42.294000,6,0,0:00:47.049000,0.4602272727272727,0.4074675324675325
142,2333043999,0:04:37.827000,3,0,0:01:32.609000,0.3912337662337662,0.9910714285714286
143,2333044588,0:04:53.317000,5,0,0:00:58.663400,0.6688311688311688,0.773538961038961
144,2333044677,0:04:54.663000,7,0,0:00:42.094714,0.7118506493506493,0.22564935064935066
145,2333045029,0:04:48.460000,5,0,0:00:57.692000,0.5568181818181818,0.7321428571428571
146,2333045681,0:04:43.977000,5,0,0:00:56.795400,0.4797077922077922,0.7021103896103896
147,2333045789,0:04:55.816000,5,0,0:00:59.163200,0.7540584415584416,0.810064935064935
148,2333045975,0:04:12.913000,6,0,0:00:42.152167,0.2077922077922078,0.2288961038961039
149,2333046190,0:04:50.473000,5,0,0:00:58.094600,0.5965909090909091,0.7467532467532467
150,2333046441,0:04:54.710000,5,0,0:00:58.942000,0.7175324675324676,0.7950487012987013
151,2333046530,0:04:54.673000,9,0,0:00:32.741444,0.7126623376623377,0.028409090909090908
152,2333046637,0:04:26.390000,6,0,0:00:44.398333,0.28165584415584416,0.30357142857142855
153,2333047471,0:04:39.830000,5,0,0:00:55.966000,0.4253246753246753,0.685064935064935
154,2333047668,0:04:05.030000,4,0,0:01:01.257500,0.1793831168831169,0.8977272727272727
155,2333048079,0:04:59.813000,6,0,0:00:49.968833,0.976461038961039,0.5876623376623377
156,2333048761,0:04:04.180000,20,0,0:00:12.209000,0.17694805194805194,0.002435064935064935
157,2333049172,0:04:54.356000,5,0,0:00:58.871200,0.6996753246753247,0.786525974025974
158,2333049211,0:04:49.547000,6,0,0:00:48.257833,0.5738636363636364,0.4577922077922078
159,2333050308,0:04:59.013000,6,0,0:00:49.835500,0.9017857142857143,0.5608766233766234
160,2333050405,0:04:47.690000,5,0,0:00:57.538000,0.5438311688311688,0.7280844155844156
161,2333050626,0:04:43.543000,5,0,0:00:56.708600,0.4732142857142857,0.7012987012987013
162,2333050961,0:04:54.893000,5,0,0:00:58.978600,0.7248376623376623,0.8003246753246753
163,2333051568,0:03:13.996000,5,0,0:00:38.799200,0.045454545454545456,0.1331168831168831
164,2333052599,0:04:38.490000,5,0,0:00:55.698000,0.4050324675324675,0.6753246753246753
165,2333052670,0:02:52.624000,4,0,0:00:43.156000,0.02353896103896104,0.27516233766233766
166,2333052751,0:04:33.283000,5,0,0:00:54.656600,0.338474025974026,0.6534090909090909
167,2333053102,0:04:11.984000,4,0,0:01:02.996000,0.19967532467532467,0.9025974025974026
168,2333053269,0:04:30.293000,6,0,0:00:45.048833,0.31655844155844154,0.32711038961038963
169,2333053617,0:04:44.877000,5,0,0:00:56.975400,0.49756493506493504,0.7094155844155844
170,2333053790,0:02:56.876000,5,0,0:00:35.375200,0.025974025974025976,0.05032467532467533
171,2333054206,0:04:58.134000,7,0,0:00:42.590571,0.838474025974026,0.24594155844155843
172,2333054362,0:04:31.290000,5,0,0:00:54.258000,0.325487012987013,0.6477272727272727
173,2333054494,0:04:47.787000,7,0,0:00:41.112429,0.547077922077922,0.18668831168831168
174,2333054559,0:04:45.137000,5,0,0:00:57.027400,0.502435064935065,0.7118506493506493
175,2333054711,0:04:58.646000,5,0,0:00:59.729200,0.8668831168831169,0.8457792207792207
176,2333055067,0:04:57.604000,6,0,0:00:49.600667,0.8193993506493507,0.5401785714285714
177,2333055091,0:04:54.253000,5,0,0:00:58.850600,0.6931818181818182,0.7832792207792207
178,2333055318,0:04:56.087000,5,0,0:00:59.217400,0.7621753246753247,0.8133116883116883
179,2333055393,0:04:58.513000,5,0,0:00:59.702600,0.862012987012987,0.8441558441558441
180,2333055580,0:04:58.893000,8,0,0:00:37.361625,0.8887987012987013,0.10551948051948051
181,2333055652,0:04:55.596000,6,0,0:00:49.266000,0.7414772727272727,0.5137987012987013
182,2333055695,0:04:18.837000,6,0,0:00:43.139500,0.23133116883116883,0.27435064935064934
183,2333055741,0:04:59.574000,5,0,0:00:59.914800,0.9569805194805194,0.8737824675324676
184,2333056683,0:03:35.127000,4,0,0:00:53.781750,0.07954545454545454,0.6396103896103896
185,2333056845,0:04:59.717000,5,0,0:00:59.943400,0.9675324675324676,0.8798701298701299
186,2333056853,0:04:59.870000,5,0,0:00:59.974000,0.9849837662337663,0.8887987012987013
187,2333056861,0:04:59.820000,8,0,0:00:37.477500,0.9772727272727273,0.1112012987012987
188,2333056942,0:03:27.153000,4,0,0:00:51.788250,0.06168831168831169,0.6152597402597403
189,2333056951,0:04:59.440000,5,0,0:00:59.888000,0.948051948051948,0.8685064935064936
190,2333057108,0:04:59.313000,6,0,0:00:49.885500,0.935064935064935,0.573051948051948
191,2333057132,0:04:52.170000,4,0,0:01:13.042500,0.6412337662337663,0.9521103896103896
192,2333057191,0:04:59.157000,6,0,0:00:49.859500,0.9196428571428571,0.5689935064935064
193,2333057451,0:04:58.163000,6,0,0:00:49.693833,0.8425324675324676,0.5462662337662337
194,2333057469,0:03:25.487000,4,0,0:00:51.371750,0.060064935064935064,0.6087662337662337
195,2333057493,0:04:34.643000,6,0,0:00:45.773833,0.3555194805194805,0.34983766233766234
196,2333057701,0:03:22.753000,5,0,0:00:40.550600,0.05519480519480519,0.16883116883116883
197,2333057710,0:04:48.326000,6,0,0:00:48.054333,0.5543831168831169,0.450487012987013
198,2333057736,0:04:47.270000,7,0,0:00:41.038571,0.536525974025974,0.1858766233766234
199,2333058040,0:04:59.507000,5,0,0:00:59.901400,0.952922077922078,0.8701298701298701
200,2333058082,0:04:46.610000,7,0,0:00:40.944286,0.525974025974026,0.1810064935064935
201,2333058201,0:04:39.333000,5,0,0:00:55.866600,0.41883116883116883,0.6810064935064936
202,2333058295,0:04:59.103000,6,0,0:00:49.850500,0.9147727272727273,0.5673701298701299
203,2333058392,0:04:41.230000,7,0,0:00:40.175714,0.44155844155844154,0.16233766233766234
204,2333058554,0:04:54.280000,6,0,0:00:49.046667,0.6956168831168831,0.502435064935065
205,2333058562,0:02:52.090000,5,0,0:00:34.418000,0.021103896103896104,0.04383116883116883
206,2333058589,0:04:31.133000,6,0,0:00:45.188833,0.32386363636363635,0.33116883116883117
207,2333058821,0:04:59.337000,6,0,0:00:49.889500,0.9366883116883117,0.5746753246753247
208,2333059232,0:04:36.427000,7,0,0:00:39.489571,0.3741883116883117,0.1461038961038961
209,2333059321,0:03:52.357000,5,0,0:00:46.471400,0.13068181818181818,0.3847402597402597
210,2333059488,0:04:30.673000,5,0,0:00:54.134600,0.32061688311688313,0.6452922077922078
211,2333059640,0:03:02.936000,5,0,0:00:36.587200,0.032467532467532464,0.07061688311688312
212,2333059925,0:03:18.864000,4,0,0:00:49.716000,0.05194805194805195,0.5487012987012987
213,2333060176,0:04:38.547000,5,0,0:00:55.709400,0.40665584415584416,0.6761363636363636
214,2333060729,0:04:58.156000,6,0,0:00:49.692667,0.8417207792207793,0.5454545454545454
215,2333061181,0:04:57.804000,5,0,0:00:59.560800,0.825487012987013,0.8352272727272727
216,2333061296,0:04:58.330000,4,0,0:01:14.582500,0.8506493506493507,0.9707792207792207
217,2333062829,0:04:34.460000,5,0,0:00:54.892000,0.3538961038961039,0.6582792207792207
218,2333063124,0:04:44.380000,7,0,0:00:40.625714,0.4878246753246753,0.17126623376623376
219,2333063574,0:04:37.447000,6,0,0:00:46.241167,0.38636363636363635,0.3676948051948052
220,2333064422,0:04:59.153000,9,0,0:00:33.239222,0.9188311688311688,0.0349025974025974
221,2333064953,0:04:54.613000,7,0,0:00:42.087571,0.7094155844155844,0.22483766233766234
222,2333065364,0:04:51.820000,4,0,0:01:12.955000,0.6306818181818182,0.9512987012987013
223,2333065950,0:02:42.157000,4,0,0:00:40.539250,0.01461038961038961,0.1680194805194805
224,2333066999,0:04:20.687000,4,0,0:01:05.171750,0.24431818181818182,0.9058441558441559
225,2333067073,0:03:59.133000,5,0,0:00:47.826600,0.15746753246753248,0.44237012987012986
226,2333067154,0:04:44.564000,5,0,0:00:56.912800,0.49188311688311687,0.7077922077922078
227,2333067502,0:04:44.740000,4,0,0:01:11.185000,0.4926948051948052,0.9366883116883117
228,2333067669,0:04:56.763000,6,0,0:00:49.460500,0.7857142857142857,0.5275974025974026
229,2333068266,0:04:39.240000,6,0,0:00:46.540000,0.4155844155844156,0.3871753246753247
230,2333068291,0:04:12.156000,6,0,0:00:42.026000,0.2021103896103896,0.21672077922077923
231,2333068967,0:03:55.706000,5,0,0:00:47.141200,0.1461038961038961,0.4107142857142857
232,2333069467,0:04:56.290000,5,0,0:00:59.258000,0.7698863636363636,0.817775974025974
233,2333069645,0:04:59.633000,5,0,0:00:59.926600,0.9618506493506493,0.8758116883116883
234,2333069904,0:04:58.473000,4,0,0:01:14.618250,0.856737012987013,0.9728084415584416
235,2333069980,0:04:53.134000,8,0,0:00:36.641750,0.6655844155844156,0.07386363636363637
236,2333070040,0:04:46.333000,6,0,0:00:47.722167,0.5211038961038961,0.43912337662337664
237,2333070091,0:04:59.963000,5,0,0:00:59.992600,0.9987824675324676,0.8924512987012987
238,2333070406,0:04:59.757000,5,0,0:00:59.951400,0.9732142857142857,0.8839285714285714
239,2333070414,0:04:59.920000,5,0,0:00:59.984000,0.9967532467532467,0.890422077922078
240,2333070554,0:04:50.830000,6,0,0:00:48.471667,0.6047077922077922,0.4675324675324675
241,2333070694,0:04:44.793000,6,0,0:00:47.465500,0.49512987012987014,0.42694805194805197
242,2333070759,0:04:54.960000,8,0,0:00:36.870000,0.7272727272727273,0.07792207792207792
243,2333070805,0:04:58.250000,8,0,0:00:37.281250,0.8453733766233766,0.09577922077922078
244,2333070937,0:04:51.773000,6,0,0:00:48.628833,0.6266233766233766,0.47564935064935066
245,2333071089,0:04:49.874000,7,0,0:00:41.410571,0.5819805194805194,0.19318181818181818
246,2333071151,0:04:12.217000,5,0,0:00:50.443400,0.20292207792207792,0.5982142857142857
247,2333071330,0:04:51.254000,5,0,0:00:58.250800,0.6136363636363636,0.7508116883116883
248,2333071496,0:04:57.460000,5,0,0:00:59.492000,0.8096590909090909,0.8319805194805194
249,2333071682,0:03:35.833000,5,0,0:00:43.166600,0.08116883116883117,0.275974025974026
250,2333072000,0:03:51.010000,5,0,0:00:46.202000,0.12256493506493507,0.36688311688311687
251,2333072093,0:04:58.507000,8,0,0:00:37.313375,0.8612012987012987,0.09902597402597403
252,2333072247,0:04:59.460000,8,0,0:00:37.432500,0.950487012987013,0.10957792207792208
253,2333072271,0:04:16.224000,5,0,0:00:51.244800,0.21996753246753248,0.6063311688311688
254,2333072352,0:04:30.020000,5,0,0:00:54.004000,0.3133116883116883,0.6436688311688312
255,2333072387,0:04:58.780000,8,0,0:00:37.347500,0.8814935064935064,0.10308441558441558
256,2333072531,0:04:46.697000,6,0,0:00:47.782833,0.5275974025974026,0.44155844155844154
257,2333072875,0:04:56.873000,5,0,0:00:59.374600,0.788961038961039,0.8238636363636364
258,2333073031,0:04:40.153000,5,0,0:00:56.030600,0.4281655844155844,0.6858766233766234
259,2333073138,0:04:54.426000,5,0,0:00:58.885200,0.702922077922078,0.788961038961039
260,2333073294,0:04:55.807000,4,0,0:01:13.951750,0.7532467532467533,0.9602272727272727
261,2333073472,0:04:51.376000,5,0,0:00:58.275200,0.6181006493506493,0.7540584415584416
262,2333073570,0:04:59.354000,8,0,0:00:37.419250,0.9383116883116883,0.10876623376623376
263,2333073880,0:04:28.090000,4,0,0:01:07.022500,0.30113636363636365,0.9163961038961039
264,2333074045,0:03:32.210000,3,0,0:01:10.736667,0.07224025974025974,0.935064935064935
265,2333074231,0:04:58.387000,5,0,0:00:59.677400,0.8522727272727273,0.8425324675324676
266,2333074487,0:04:43.850000,4,0,0:01:10.962500,0.4788961038961039,0.9358766233766234
267,2333074746,0:04:58.473000,4,0,0:01:14.618250,0.856737012987013,0.9728084415584416
268,2333075076,0:04:58.823000,6,0,0:00:49.803833,0.8859577922077922,0.5568181818181818
269,2333075688,0:03:22.880000,4,0,0:00:50.720000,0.056006493506493504,0.6022727272727273
270,2333076111,0:04:30.980000,6,0,0:00:45.163333,0.32305194805194803,0.33035714285714285
271,2333076625,0:03:20.643000,5,0,0:00:40.128600,0.05357142857142857,0.1599025974025974
272,2333076714,0:04:20.237000,6,0,0:00:43.372833,0.23863636363636365,0.28084415584415584
273,2333076871,0:02:45.747000,4,0,0:00:41.436750,0.016233766233766232,0.1956168831168831
274,2333079179,0:04:19.083000,4,0,0:01:04.770750,0.23214285714285715,0.9042207792207793
275,2333079268,0:02:38.573000,5,0,0:00:31.714600,0.012987012987012988,0.021915584415584416
276,2333079276,0:04:37.627000,6,0,0:00:46.271167,0.3871753246753247,0.3685064935064935
277,2333079373,0:04:51.860000,7,0,0:00:41.694286,0.6343344155844156,0.2041396103896104
278,2333079608,0:04:01.053000,5,0,0:00:48.210600,0.1663961038961039,0.45535714285714285
279,2333080525,0:04:41.644000,6,0,0:00:46.940667,0.44642857142857145,0.398538961038961
280,2333080860,0:02:33.943000,6,0,0:00:25.657167,0.00974025974025974,0.012987012987012988
281,2333081211,0:04:19.684000,5,0,0:00:51.936800,0.237012987012987,0.6168831168831169
282,2333081301,0:04:56.480000,4,0,0:01:14.120000,0.7775974025974026,0.961038961038961
283,2333081394,0:04:05.130000,6,0,0:00:40.855000,0.18019480519480519,0.17775974025974026
284,2333081742,0:04:59.856000,4,0,0:01:14.964000,0.9821428571428571,0.9862012987012987
285,2333081998,0:04:54.534000,6,0,0:00:49.089000,0.7037337662337663,0.5048701298701299
286,2333082498,0:04:54.313000,5,0,0:00:58.862600,0.698051948051948,0.7849025974025974
287,2333083109,0:04:51.217000,5,0,0:00:58.243400,0.612012987012987,0.75
288,2333083168,0:04:54.803000,5,0,0:00:58.960600,0.7207792207792207,0.797077922077922
289,2333083257,0:04:57.553000,6,0,0:00:49.592167,0.814935064935065,0.538961038961039
290,2333083788,0:02:54.430000,5,0,0:00:34.886000,0.024350649350649352,0.04626623376623377
291,2333084032,0:04:57.030000,5,0,0:00:59.406000,0.796672077922078,0.825487012987013
292,2333084199,0:04:13.133000,5,0,0:00:50.626600,0.20941558441558442,0.601461038961039
293,2333084440,0:04:58.867000,8,0,0:00:37.358375,0.8871753246753247,0.10470779220779221
294,2333084806,0:04:58.434000,7,0,0:00:42.633429,0.8555194805194806,0.25
295,2333085047,0:04:56.037000,7,0,0:00:42.291000,0.7597402597402597,0.2362012987012987
296,2333085641,0:02:36.433000,5,0,0:00:31.286600,0.012175324675324676,0.021103896103896104
